query_id,config,is_entity_heavy,recall@1,recall@3,recall@5,mrr,ndcg@5,ndcg@10
Q177,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q178,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q179,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q180,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q181,adaptive,True,1.0,1.0,1.0,1.0,0.5413996682199069,0.810582531061383
Q182,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q183,adaptive,True,1.0,1.0,1.0,1.0,0.830419897363192,0.9495662644168644
Q184,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q185,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q186,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q187,adaptive,True,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q188,adaptive,True,1.0,1.0,1.0,1.0,0.8772153153380493,0.8772153153380493
Q189,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q190,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q191,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q192,adaptive,True,1.0,1.0,1.0,1.0,0.6713860725233041,0.8385465274895063
Q193,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q194,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q195,adaptive,True,1.0,1.0,1.0,1.0,0.3391602052736161,0.7821154372211577
Q196,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q197,adaptive,True,1.0,1.0,1.0,1.0,0.8318724637288826,0.9709286432396583
Q198,adaptive,True,1.0,1.0,1.0,1.0,0.8687949224876582,0.9818483242455303
Q199,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q200,adaptive,True,1.0,1.0,1.0,1.0,0.7095272044910244,0.8485833840018
Q001,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q002,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q003,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q004,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q005,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q006,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q007,dynamic_alpha,False,0.0,1.0,1.0,0.5,0.6934264036172708,0.6934264036172708
Q008,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q009,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q010,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q011,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q012,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q013,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q014,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q015,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q016,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q017,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q018,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q019,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q020,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q021,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q022,dynamic_alpha,False,1.0,1.0,1.0,1.0,0.8318724637288826,0.9619991470595832
Q023,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q024,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q025,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q026,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q027,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q028,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q029,dynamic_alpha,False,1.0,1.0,1.0,1.0,0.4703652827859579,0.8112231196105879
Q030,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q031,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q032,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q033,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q034,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q035,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q036,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q037,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q038,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q039,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q040,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q041,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q042,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q043,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q044,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,0.983303248698947
Q045,dynamic_alpha,False,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q046,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q047,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q048,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q049,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q050,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q051,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q052,dynamic_alpha,False,1.0,1.0,1.0,1.0,0.7653606369886217,0.9010126104210695
Q053,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q054,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q055,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q056,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q057,dynamic_alpha,False,1.0,1.0,1.0,1.0,0.8503449055347546,0.8503449055347546
Q058,dynamic_alpha,False,0.0,1.0,1.0,0.5,0.6608397947263839,0.7816510974258781
Q059,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q060,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q061,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q062,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q063,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q064,dynamic_alpha,False,1.0,1.0,1.0,1.0,0.9828920819566879,0.9828920819566879
Q065,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q066,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q067,dynamic_alpha,False,1.0,1.0,1.0,1.0,0.8318724637288826,0.9493885684853097
Q068,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q069,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q070,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q071,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q072,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q073,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q074,dynamic_alpha,False,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q075,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q076,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q077,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q078,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q079,dynamic_alpha,False,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q080,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q081,dynamic_alpha,False,0.0,0.0,0.0,0.0,0.0,0.0
Q082,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q083,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q084,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q085,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q086,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q087,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q088,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q089,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q090,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q091,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q092,dynamic_alpha,False,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q093,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q094,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q095,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q096,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q097,dynamic_alpha,False,1.0,1.0,1.0,1.0,0.9469024295259745,0.9469024295259745
Q098,dynamic_alpha,False,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q099,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q100,dynamic_alpha,False,1.0,1.0,1.0,1.0,1.0,1.0
Q101,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q102,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.46927872602275644,0.7737459235132744
Q103,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q104,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q105,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q106,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q107,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q108,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q109,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.9828920819566879,0.9828920819566879
Q110,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q111,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q112,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q113,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q114,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.8175295903539445
Q115,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q116,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q117,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q118,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q119,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q120,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q121,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q122,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q123,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q124,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q125,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q126,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.8175295903539445
Q127,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q128,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.8539316501572937,0.9705437052559006
Q129,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q130,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q131,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q132,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q133,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q134,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q135,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q136,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q137,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q138,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q139,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q140,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q141,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q142,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q143,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q144,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q145,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
