query_id,config,recall@1,recall@3,recall@5,mrr,ndcg@5,ndcg@10
Q069,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q069,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q069,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q070,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q070,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q070,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q070,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q070,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q071,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q071,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q071,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q071,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q071,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q072,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q072,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q072,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q072,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q072,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q073,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q073,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q073,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q073,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q073,bm25_only,1.0,1.0,1.0,1.0,0.8503449055347546,0.8503449055347546
Q074,vector_only_baseline,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q074,vector_only_grounded_prf,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q074,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q074,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q074,bm25_only,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q075,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q075,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q075,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q075,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q075,bm25_only,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q076,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q076,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q076,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q076,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q076,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q077,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q077,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q077,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q077,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q077,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q078,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q078,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q078,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q078,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q078,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q079,vector_only_baseline,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q079,vector_only_grounded_prf,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q079,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q079,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q079,bm25_only,1.0,1.0,1.0,1.0,0.9469024295259745,0.9469024295259745
Q080,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q080,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q080,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q080,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q080,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q081,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q081,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q081,full_hybrid_baseline,0.0,0.0,0.0,0.0,0.0,0.0
Q081,full_hybrid_grounded_prf,0.0,0.0,0.0,0.0,0.0,0.0
Q081,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0
Q082,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q082,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q082,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q082,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q082,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q083,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q083,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q083,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q083,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q083,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q084,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q084,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q084,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q084,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q084,bm25_only,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q085,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q085,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q085,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q085,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q085,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q086,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q086,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q086,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q086,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q086,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q087,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q087,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q087,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q087,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q087,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q088,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q088,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q088,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q088,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q088,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q089,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q089,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q089,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q089,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q089,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q090,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q090,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q090,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q090,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q090,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q091,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q091,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q091,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q091,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q091,bm25_only,1.0,1.0,1.0,1.0,0.830419897363192,0.9495662644168644
Q092,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q092,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q092,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q092,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q092,bm25_only,1.0,1.0,1.0,1.0,0.8503449055347546,0.8503449055347546
Q093,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q093,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q093,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q093,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q093,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q094,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q094,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q094,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q094,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q094,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q095,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q095,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q095,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.75369761125927,0.8927537907700456
Q095,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,0.8048099750039491,0.9438661545147249
Q095,bm25_only,1.0,1.0,1.0,1.0,0.46927872602275644,0.7461976723150332
Q096,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q096,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q096,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q096,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q096,bm25_only,1.0,1.0,1.0,1.0,1.0,0.9950883841893561
Q097,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q097,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q097,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q097,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q097,bm25_only,1.0,1.0,1.0,1.0,0.7039180890341347,0.8451850618939637
Q098,vector_only_baseline,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q098,vector_only_grounded_prf,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q098,full_hybrid_baseline,1.0,1.0,1.0,1.0,0.7653606369886217,0.9217868789962071
Q098,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q098,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q099,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q099,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q099,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q099,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q099,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
Q100,vector_only_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q100,vector_only_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q100,full_hybrid_baseline,1.0,1.0,1.0,1.0,1.0,1.0
Q100,full_hybrid_grounded_prf,1.0,1.0,1.0,1.0,1.0,1.0
Q100,bm25_only,1.0,1.0,1.0,1.0,1.0,1.0
